,사용일자,행정구역,강수량,적설,폭염여부,황사관측,미세먼지,초미세먼지,한파특보,평균이용승객수
28542,2023-05-22,경기북서부,0.0,0.0,0,1,0.0,0.0,0.0,16638.3625
28653,2023-05-22,경기동부,0.2131578947368421,0.0,0,1,1.0,1.0,0.0,6838.428571428572
28825,2023-05-22,경기남부,0.0,0.0,0,1,1.0,1.0,0.0,14306.70588235294
28894,2023-05-22,인천,0.0333333333333333,0.0,0,1,1.0,1.0,0.0,16163.7
29120,2023-05-23,경기북서부,0.0,0.0,0,1,0.0,0.0,0.0,17066.1875
29127,2023-05-23,경기중부,0.0,0.0,0,1,1.0,1.0,0.0,26083.352941176472
29129,2023-05-23,서울,0.0,0.0,0,1,1.0,1.0,0.0,31410.77545691906
29140,2023-05-23,인천,0.0,0.0,0,0,0.0,0.0,0.0,16316.166666666666
29154,2023-05-23,경기남부,0.0,0.0,0,1,0.0,0.0,0.0,14604.764705882353
29334,2023-05-23,경기동부,0.0,0.0,0,1,0.0,0.0,0.0,7061.809523809524
29702,2023-05-24,서울,0.0,0.0,0,0,0.0,0.0,0.0,31553.54046997389
29704,2023-05-24,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16980.55
29711,2023-05-24,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7201.428571428572
29983,2023-05-24,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26605.07843137255
30062,2023-05-24,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14593.882352941177
30131,2023-05-24,인천,0.0,0.0,0,0,0.0,0.0,0.0,16636.566666666666
30284,2023-05-25,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16976.283950617282
30285,2023-05-25,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26403.62745098039
30286,2023-05-25,서울,0.0,0.0,0,0,0.0,0.0,0.0,32061.159268929503
30312,2023-05-25,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7425.619047619048
30344,2023-05-25,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14758.529411764706
30431,2023-05-25,인천,0.0,0.0,0,0,0.0,0.0,0.0,16764.033333333333
30867,2023-05-26,서울,0.0,0.0,0,0,0.0,0.0,0.0,32620.187989556136
30920,2023-05-26,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7475.666666666667
30929,2023-05-26,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17525.8875
30964,2023-05-26,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26852.333333333332
30988,2023-05-26,인천,0.0,0.0,0,0,0.0,0.0,0.0,17216.733333333334
31002,2023-05-26,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,15116.70588235294
31449,2023-05-27,서울,1.6473684210526316,0.0,0,0,0.0,0.0,0.0,19974.13315926893
31511,2023-05-27,경기북서부,1.9,0.0,0,0,0.0,0.0,0.0,11022.41975308642
31621,2023-05-27,경기동부,0.881578947368421,0.0,0,0,0.0,0.0,0.0,5161.142857142857
31713,2023-05-27,경기중부,0.7368421052631579,0.0,0,0,0.0,0.0,0.0,16194.607843137255
31792,2023-05-27,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9958.117647058823
31862,2023-05-27,인천,2.750877192982456,0.0,0,0,0.0,0.0,0.0,11658.6
32032,2023-05-28,서울,1.7947368421052632,0.0,0,0,0.0,0.0,0.0,15126.16187989556
32066,2023-05-28,경기동부,1.5736842105263158,0.0,0,0,0.0,0.0,0.0,3899.5714285714284
32071,2023-05-28,경기북서부,0.9342105263157896,0.0,0,0,0.0,0.0,0.0,8472.525
32106,2023-05-28,경기중부,1.821052631578948,0.0,0,0,0.0,0.0,0.0,12550.588235294117
32130,2023-05-28,인천,0.9157894736842106,0.0,0,0,0.0,0.0,0.0,9241.266666666666
32144,2023-05-28,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,7723.705882352941
32614,2023-05-30,서울,0.0,0.0,0,0,0.0,0.0,0.0,30764.093994778068
32651,2023-05-30,경기동부,0.4105263157894737,0.0,0,0,0.0,0.0,0.0,7140.047619047619
32660,2023-05-30,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16915.225
32695,2023-05-30,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25556.549019607843
32719,2023-05-30,인천,0.0,0.0,0,0,0.0,0.0,0.0,16208.633333333333
32733,2023-05-30,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14405.882352941177
33196,2023-05-31,서울,0.0,0.0,0,0,0.0,0.0,0.0,31184.843342036555
33232,2023-05-31,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7062.571428571428
33241,2023-05-31,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16958.9625
33276,2023-05-31,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25953.039215686276
33300,2023-05-31,인천,0.0,0.0,0,0,0.0,0.0,0.0,16455.766666666666
33314,2023-05-31,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14436.176470588236
33778,2023-06-01,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25832.941176470587
33781,2023-06-01,서울,0.0,0.0,0,0,0.0,0.0,0.0,31212.872062663184
33782,2023-06-01,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14414.823529411764
33798,2023-06-01,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16909.5125
33801,2023-06-01,인천,0.0,0.0,0,0,0.0,0.0,0.0,16407.733333333334
34018,2023-06-01,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7055.0952380952385
34360,2023-06-02,서울,0.0,0.0,0,0,0.0,0.0,0.0,32173.892950391644
34362,2023-06-02,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17229.0
34371,2023-06-02,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26757.549019607843
34377,2023-06-02,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7327.571428571428
34432,2023-06-02,인천,0.0,0.0,0,0,0.0,0.0,0.0,16758.166666666668
34446,2023-06-02,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14771.764705882353
34942,2023-06-03,인천,0.0,0.0,0,0,0.0,0.0,0.0,13797.3
34947,2023-06-03,서울,0.0,0.0,0,0,0.0,0.0,0.0,23195.261096605744
35018,2023-06-03,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,19916.843137254902
35020,2023-06-03,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,13104.543209876543
35041,2023-06-03,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6006.809523809524
35360,2023-06-03,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11501.64705882353
35525,2023-06-04,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9020.0
35526,2023-06-04,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,15238.117647058823
35536,2023-06-04,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,9872.901234567902
35539,2023-06-04,인천,0.0,0.0,0,0,0.0,0.0,0.0,10839.5
35550,2023-06-04,서울,0.0,0.0,0,0,0.0,0.0,0.0,16809.29503916449
35595,2023-06-04,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,4698.380952380952
36108,2023-06-05,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,23398.62745098039
36115,2023-06-05,서울,0.0,0.0,0,0,0.0,0.0,0.0,28280.80678851175
36117,2023-06-05,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,13622.35294117647
36148,2023-06-05,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,15864.4
36224,2023-06-05,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6896.523809523809
36381,2023-06-05,인천,0.0,0.0,0,0,0.0,0.0,0.0,15619.166666666666
36690,2023-06-07,서울,0.0,0.0,0,0,0.0,0.0,0.0,30603.19321148825
36695,2023-06-07,경기북서부,0.0078947368421052,0.0,0,0,0.0,0.0,0.0,16829.475
36717,2023-06-07,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25445.450980392157
36730,2023-06-07,인천,0.0122807017543859,0.0,0,0,0.0,0.0,0.0,16403.566666666666
36744,2023-06-07,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14315.64705882353
36821,2023-06-07,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7078.666666666667
37272,2023-06-08,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25298.607843137255
37276,2023-06-08,서울,0.0263157894736842,0.0,0,0,0.0,0.0,0.0,30737.154046997388
37287,2023-06-08,경기동부,0.0157894736842105,0.0,0,0,0.0,0.0,0.0,7050.190476190476
37353,2023-06-08,경기북서부,0.7342105263157894,0.0,0,0,0.0,0.0,0.0,16495.9
37532,2023-06-08,인천,0.468421052631579,0.0,0,0,0.0,0.0,0.0,15883.833333333334
37690,2023-06-08,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14141.529411764706
37854,2023-06-09,서울,0.0736842105263157,0.0,0,0,0.0,0.0,0.0,31849.27676240209
37855,2023-06-09,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7307.809523809524
37864,2023-06-09,경기북서부,1.2157894736842103,0.0,0,0,0.0,0.0,0.0,16972.575
37889,2023-06-09,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26670.235294117647
37901,2023-06-09,인천,0.043859649122807,0.0,0,0,0.0,0.0,0.0,16632.566666666666
37915,2023-06-09,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14549.588235294117
38436,2023-06-10,서울,0.0105263157894736,0.0,0,0,0.0,0.0,0.0,21923.66318537859
38437,2023-06-10,경기북서부,0.6263157894736843,0.0,0,0,0.0,0.0,0.0,12320.555555555555
38439,2023-06-10,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,5917.238095238095
38500,2023-06-10,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,18644.882352941175
38847,2023-06-10,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11189.0
38917,2023-06-10,인천,0.3842105263157894,0.0,0,0,0.0,0.0,0.0,13057.5
39019,2023-06-11,경기동부,0.2184210526315789,0.0,0,0,0.0,0.0,0.0,4204.0
39020,2023-06-11,서울,0.1157894736842105,0.0,0,0,0.0,0.0,0.0,15674.21409921671
39079,2023-06-11,경기북서부,0.0631578947368421,0.0,0,0,0.0,0.0,0.0,9214.493827160493
39283,2023-06-11,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,13530.196078431372
39362,2023-06-11,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,8653.470588235294
39432,2023-06-11,인천,0.0982456140350877,0.0,0,0,0.0,0.0,0.0,10180.5
39602,2023-06-12,서울,0.0,0.0,0,0,0.0,0.0,0.0,29972.37859007833
39605,2023-06-12,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16325.1
39716,2023-06-12,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6882.190476190476
39755,2023-06-12,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,24831.62745098039
39789,2023-06-12,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14079.411764705883
39858,2023-06-12,인천,0.0,0.0,0,0,0.0,0.0,0.0,15802.6
40184,2023-06-13,서울,0.0,0.0,0,0,0.0,0.0,0.0,31019.13315926893
40188,2023-06-13,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7049.142857142857
40199,2023-06-13,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14356.941176470587
40204,2023-06-13,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25660.843137254902
40206,2023-06-13,경기북서부,0.0105263157894736,0.0,0,0,0.0,0.0,0.0,16780.6875
40224,2023-06-13,인천,0.0,0.0,0,0,0.0,0.0,0.0,16124.2
40766,2023-06-14,서울,1.6105263157894736,0.0,0,0,0.0,0.0,0.0,30979.331592689294
40774,2023-06-14,경기북서부,0.0894736842105263,0.0,0,0,0.0,0.0,0.0,16470.85
40781,2023-06-14,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7021.714285714285
41052,2023-06-14,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25792.647058823528
41131,2023-06-14,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14105.764705882353
41200,2023-06-14,인천,0.0,0.0,0,0,0.0,0.0,0.0,16139.966666666667
41348,2023-06-15,서울,0.0,0.0,0,0,0.0,0.0,0.0,31250.60052219321
41409,2023-06-15,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16668.1375
41527,2023-06-15,경기동부,0.0342105263157894,0.0,0,0,0.0,0.0,0.0,7204.428571428572
41619,2023-06-15,경기중부,0.0578947368421052,0.0,0,0,0.0,0.0,0.0,25199.823529411766
41696,2023-06-15,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,13626.0
41765,2023-06-15,인천,0.0,0.0,0,0,0.0,0.0,0.0,16137.233333333334
41930,2023-06-16,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26173.117647058825
41935,2023-06-16,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17004.15
41941,2023-06-16,서울,0.0,0.0,0,0,0.0,0.0,0.0,32250.869451697126
41978,2023-06-16,인천,0.0,0.0,0,0,0.0,0.0,0.0,16816.166666666668
41983,2023-06-16,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14555.176470588236
41997,2023-06-16,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7332.666666666667
42512,2023-06-17,서울,0.0,0.0,0,0,0.0,0.0,0.0,23892.073107049608
42530,2023-06-17,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,13167.444444444445
42561,2023-06-17,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,5948.714285714285
42605,2023-06-17,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,19261.313725490196
42629,2023-06-17,인천,0.0,0.0,0,0,0.0,0.0,0.0,13979.333333333334
42643,2023-06-17,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11485.588235294117
43095,2023-06-18,서울,0.0,0.0,0,0,0.0,0.0,0.0,16936.45953002611
43138,2023-06-18,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,4511.571428571428
43147,2023-06-18,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,9744.444444444445
43182,2023-06-18,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,14094.549019607843
43206,2023-06-18,인천,0.0,0.0,0,0,0.0,0.0,0.0,10619.9
43220,2023-06-18,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9057.588235294117
43678,2023-06-19,서울,0.0,0.0,1,0,0.0,0.0,0.0,29503.409921671016
43679,2023-06-19,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6782.619047619048
43681,2023-06-19,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,15898.1125
43716,2023-06-19,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,24199.70588235294
43740,2023-06-19,인천,0.0,0.0,0,0,0.0,0.0,0.0,15519.866666666667
43754,2023-06-19,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,13110.529411764706
44260,2023-06-20,서울,0.0473684210526315,0.0,0,0,0.0,0.0,0.0,30500.592689295037
44291,2023-06-20,경기북서부,0.0263157894736842,0.0,0,0,0.0,0.0,0.0,16231.475
44341,2023-06-20,경기중부,0.2105263157894736,0.0,0,0,0.0,0.0,0.0,24656.725490196077
44388,2023-06-20,경기동부,0.0184210526315789,0.0,0,0,0.0,0.0,0.0,7055.9047619047615
44420,2023-06-20,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,13153.764705882353
44489,2023-06-20,인천,0.643859649122807,0.0,0,0,0.0,0.0,0.0,15705.666666666666
44842,2023-06-21,경기중부,1.1842105263157894,0.0,0,0,0.0,0.0,0.0,23918.352941176472
44843,2023-06-21,서울,0.5684210526315789,0.0,0,0,0.0,0.0,0.0,30236.72584856397
44853,2023-06-21,인천,0.3350877192982456,0.0,0,0,0.0,0.0,0.0,15398.433333333332
44864,2023-06-21,경기북서부,0.3315789473684211,0.0,0,0,0.0,0.0,0.0,15770.675
44867,2023-06-21,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,12509.0
45047,2023-06-21,경기동부,0.7131578947368421,0.0,0,0,0.0,0.0,0.0,6651.0
45424,2023-06-22,경기동부,0.0342105263157894,0.0,0,0,0.0,0.0,0.0,7029.0952380952385
45425,2023-06-22,서울,0.0,0.0,0,0,0.0,0.0,0.0,31316.845953002612
45434,2023-06-22,경기북서부,0.1684210526315789,0.0,0,0,0.0,0.0,0.0,16301.15
45450,2023-06-22,경기중부,0.0052631578947368,0.0,0,0,0.0,0.0,0.0,24842.901960784315
45474,2023-06-22,인천,0.0298245614035087,0.0,0,0,0.0,0.0,0.0,16269.266666666666
45488,2023-06-22,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,13161.64705882353
46006,2023-06-23,서울,0.0,0.0,0,0,0.0,0.0,0.0,32466.208877284596
46010,2023-06-23,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16842.8
46011,2023-06-23,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14109.764705882353
46012,2023-06-23,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25833.039215686276
46028,2023-06-23,인천,0.0,0.0,0,0,0.0,0.0,0.0,16811.266666666666
46053,2023-06-23,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7321.952380952381
46588,2023-06-24,서울,0.0,0.0,0,0,0.0,0.0,0.0,23537.190600522194
46596,2023-06-24,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,12924.753086419752
46639,2023-06-24,인천,0.0,0.0,0,0,0.0,0.0,0.0,13781.266666666666
46681,2023-06-24,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,19599.960784313724
46711,2023-06-24,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11342.29411764706
46800,2023-06-24,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,5990.9047619047615
47171,2023-06-25,서울,0.0,0.0,1,0,0.0,0.0,0.0,16591.305483028722
47266,2023-06-25,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,4599.857142857143
47269,2023-06-25,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,14061.35294117647
47270,2023-06-25,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,9489.432098765432
47545,2023-06-25,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,8804.176470588236
47615,2023-06-25,인천,0.0,0.0,0,0,0.0,0.0,0.0,10705.1
47754,2023-06-26,서울,1.5315789473684212,0.0,0,0,0.0,0.0,0.0,28580.553524804178
47814,2023-06-26,경기북서부,1.810526315789473,0.0,0,0,0.0,0.0,0.0,14611.0125
47925,2023-06-26,경기동부,1.8710526315789475,0.0,0,0,0.0,0.0,0.0,6327.952380952381
48018,2023-06-26,경기중부,1.2842105263157897,0.0,0,0,0.0,0.0,0.0,22464.274509803923
48097,2023-06-26,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11984.529411764706
48166,2023-06-26,인천,1.0719298245614035,0.0,0,0,0.0,0.0,0.0,14597.533333333333
48336,2023-06-27,서울,0.0,0.0,0,0,0.0,0.0,0.0,30439.845953002612
48337,2023-06-27,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,15832.1375
48360,2023-06-27,경기중부,0.0105263157894736,0.0,0,0,0.0,0.0,0.0,23920.43137254902
48384,2023-06-27,인천,0.0350877192982456,0.0,0,0,0.0,0.0,0.0,15639.666666666666
48398,2023-06-27,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,12623.235294117647
48577,2023-06-27,경기동부,0.3631578947368421,0.0,0,0,0.0,0.0,0.0,6750.142857142857
48918,2023-06-28,서울,0.0,0.0,0,0,0.0,0.0,0.0,30629.099216710183
48965,2023-06-28,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,15956.7375
48994,2023-06-28,인천,0.0035087719298245,0.0,0,0,0.0,0.0,0.0,15994.966666666667
49002,2023-06-28,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,24246.039215686276
49031,2023-06-28,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,12842.764705882353
49181,2023-06-28,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6934.428571428572
49500,2023-06-29,서울,3.357894736842105,0.0,0,0,0.0,0.0,0.0,28374.023498694518
49501,2023-06-29,경기중부,3.073684210526316,0.0,0,0,0.0,0.0,0.0,22166.392156862745
49502,2023-06-29,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11493.411764705883
49503,2023-06-29,경기북서부,3.736842105263158,0.0,0,0,0.0,0.0,0.0,14080.1875
49561,2023-06-29,인천,2.3754385964912283,0.0,0,0,0.0,0.0,0.0,14088.766666666666
49697,2023-06-29,경기동부,2.6578947368421053,0.0,0,0,0.0,0.0,0.0,6228.809523809524
50082,2023-06-30,서울,0.0210526315789473,0.0,0,0,0.0,0.0,0.0,31702.932114882507
50113,2023-06-30,경기북서부,0.4184210526315789,0.0,0,0,0.0,0.0,0.0,16478.5125
50191,2023-06-30,경기중부,0.0263157894736842,0.0,0,0,0.0,0.0,0.0,25239.686274509804
50238,2023-06-30,경기동부,0.0052631578947368,0.0,0,0,0.0,0.0,0.0,7220.0952380952385
50270,2023-06-30,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,13793.64705882353
50501,2023-06-30,인천,0.0175438596491228,0.0,0,0,0.0,0.0,0.0,16464.9
50664,2023-07-01,서울,0.0,0.0,0,0,0.0,0.0,0.0,22310.036458333332
50700,2023-07-01,인천,0.0,0.0,0,0,0.0,0.0,0.0,13266.8
50715,2023-07-01,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,18071.764705882353
50717,2023-07-01,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,12417.855421686747
50761,2023-07-01,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,10850.29411764706
50945,2023-07-01,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,5610.619047619048
51250,2023-07-02,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,4312.285714285715
51251,2023-07-02,서울,0.0,0.0,0,0,0.0,0.0,0.0,15949.145833333334
51252,2023-07-02,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,13425.70588235294
51314,2023-07-02,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,9338.204819277109
51595,2023-07-02,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,8626.235294117647
51665,2023-07-02,인천,0.0,0.0,0,0,0.0,0.0,0.0,10413.633333333333
51836,2023-07-03,서울,0.0,0.0,1,0,0.0,0.0,0.0,29276.5
51846,2023-07-03,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,23116.07843137255
51897,2023-07-03,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,15407.073170731708
51958,2023-07-03,인천,0.0,0.0,0,0,0.0,0.0,0.0,15497.066666666668
52066,2023-07-03,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6672.0952380952385
52170,2023-07-03,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,12497.176470588236
52421,2023-07-04,서울,3.210526315789474,0.0,0,0,0.0,0.0,0.0,29377.8984375
52514,2023-07-04,경기동부,2.1184210526315788,0.0,0,0,0.0,0.0,0.0,6597.380952380952
52555,2023-07-04,경기북서부,2.871052631578947,0.0,0,0,0.0,0.0,0.0,14773.69512195122
52607,2023-07-04,경기중부,1.1631578947368422,0.0,0,0,0.0,0.0,0.0,23359.49019607843
52685,2023-07-04,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11973.882352941177
52756,2023-07-04,인천,2.907017543859649,0.0,0,0,0.0,0.0,0.0,14415.133333333333
53006,2023-07-05,서울,0.0421052631578947,0.0,0,0,0.0,0.0,0.0,30414.247395833332
53068,2023-07-05,경기북서부,0.2578947368421053,0.0,0,0,0.0,0.0,0.0,15671.90243902439
53178,2023-07-05,경기동부,0.0578947368421052,0.0,0,0,0.0,0.0,0.0,6937.380952380952
53271,2023-07-05,경기중부,0.0210526315789473,0.0,0,0,0.0,0.0,0.0,24023.196078431374
53350,2023-07-05,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,12421.588235294117
53419,2023-07-05,인천,0.143859649122807,0.0,0,0,0.0,0.0,0.0,15880.466666666667
53591,2023-07-06,서울,0.0,0.0,0,0,0.0,0.0,0.0,30832.4609375
53602,2023-07-06,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,24211.352941176472
53607,2023-07-06,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,15649.240963855422
53684,2023-07-06,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6963.666666666667
53801,2023-07-06,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,12688.058823529413
53871,2023-07-06,인천,0.0,0.0,0,0,0.0,0.0,0.0,15928.633333333333
54177,2023-07-07,인천,0.0,0.0,0,0,0.0,0.0,0.0,16554.2
54178,2023-07-07,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7332.380952380952
54181,2023-07-07,서울,0.0,0.0,0,0,0.0,0.0,0.0,31710.747395833332
54187,2023-07-07,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16177.144578313253
54222,2023-07-07,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25422.78431372549
54260,2023-07-07,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,13729.882352941177
54763,2023-07-08,서울,0.0,0.0,0,0,0.0,0.0,0.0,22295.890625
54822,2023-07-08,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,12593.710843373494
54933,2023-07-08,경기동부,0.0131578947368421,0.0,0,0,0.0,0.0,0.0,5963.666666666667
55027,2023-07-08,경기중부,0.0052631578947368,0.0,0,0,0.0,0.0,0.0,18739.13725490196
55105,2023-07-08,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11203.35294117647
55175,2023-07-08,인천,0.0,0.0,0,0,0.0,0.0,0.0,13347.166666666666
55349,2023-07-09,서울,2.5,0.0,0,0,0.0,0.0,0.0,14556.260416666666
55410,2023-07-09,경기북서부,0.7578947368421052,0.0,0,0,0.0,0.0,0.0,8452.5421686747
55521,2023-07-09,경기동부,1.4657894736842103,0.0,0,0,0.0,0.0,0.0,4117.523809523809
55614,2023-07-09,경기중부,1.6421052631578947,0.0,0,0,0.0,0.0,0.0,13202.450980392157
55692,2023-07-09,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,8299.470588235294
55762,2023-07-09,인천,0.5684210526315789,0.0,0,0,0.0,0.0,0.0,9435.566666666668
55935,2023-07-10,서울,0.6052631578947368,0.0,0,0,0.0,0.0,0.0,29100.880208333332
55943,2023-07-10,경기동부,1.1763157894736842,0.0,0,0,0.0,0.0,0.0,6573.476190476191
55951,2023-07-10,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,15107.951219512195
55986,2023-07-10,경기중부,1.1157894736842104,0.0,0,0,0.0,0.0,0.0,22858.058823529413
56010,2023-07-10,인천,0.0526315789473684,0.0,0,0,0.0,0.0,0.0,15303.433333333332
56024,2023-07-10,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,12213.588235294117
56520,2023-07-11,서울,3.068421052631579,0.0,0,0,0.0,0.0,0.0,28638.6484375
56521,2023-07-11,경기동부,4.194736842105264,0.0,0,0,0.0,0.0,0.0,6207.0
56523,2023-07-11,경기북서부,2.944736842105263,0.0,0,0,0.0,0.0,0.0,14333.439024390244
56565,2023-07-11,경기중부,2.610526315789474,0.0,0,0,0.0,0.0,0.0,22380.823529411766
56589,2023-07-11,인천,1.475438596491228,0.0,0,0,0.0,0.0,0.0,14426.233333333334
56603,2023-07-11,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11828.411764705883
57105,2023-07-12,서울,0.0105263157894736,0.0,0,0,0.0,0.0,0.0,30556.6328125
